,Time,Analytical_Value,Delta,Short_Position,Gamma,Theta,Speed,Vega,Setting
1171,0.36820083682008375,0.1279206806236376,-0.26073624075263047,5871.1666447121725,0.4807054048164769,-0.20621381352781748,-0.4679089586875719,0.5169111713324437,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1172,0.3668061366806137,0.12811751082504963,-0.2607777892371572,5872.102218822575,0.48021507083519294,-0.20605061604619027,-0.46713557063348266,0.5175238267027185,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1173,0.3654114365411437,0.12831407473069156,-0.26081899740328895,5873.0301297634705,0.47972606765266645,-0.20588785211118493,-0.46636538124660115,0.5181355915422777,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1174,0.36401673640167365,0.12851037307572133,-0.2608598672791972,5873.95042320451,0.47923838930582713,-0.20572551980762993,-0.46559836976093666,0.5187464688734915,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1175,0.3626220362622037,0.12870640659196841,-0.2609004008775142,5874.8631444654375,0.47875202986780324,-0.20556361723171354,-0.4648345155912115,0.5193564617013796,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1176,0.3612273361227336,0.12890217600795262,-0.2609406001954825,5875.768338519452,0.47826698344765395,-0.20540214249090272,-0.46407379833090195,0.5199655730137487,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1177,0.35983263598326365,0.12909768204890482,-0.26098046721510115,5876.666049996513,0.4777832441901041,-0.205241093703863,-0.4633161977503058,0.5205738057813302,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1178,0.3584379358437936,0.12929292543678794,-0.2610200039032724,5877.556323186627,0.47730080627527904,-0.20508046900037863,-0.4625616937946318,0.5211811629579146,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1179,0.3570432357043236,0.12948790689031708,-0.26105921221194506,5878.439202043091,0.47681966391844466,-0.20492026652127365,-0.461810266582117,0.5217876474804868,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1180,0.35564853556485354,0.12968262712497836,-0.2610980940782568,5879.314730185688,0.47633981136974707,-0.20476048441833322,-0.4610618964021665,0.5223932622693578,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
